"Time (EpMin)","x (km)","y (km)","z (km)","x (km/sec)","y (km/sec)","z (km/sec)"
1356.00000,-6544.751728,8070.338351,-1983.853395,-4.065343,-8.705089,-9.833826
1357.00000,-6772.698993,7535.200265,-2570.742480,-3.530754,-9.126221,-9.723045
1358.00000,-6968.205313,6975.989539,-3149.884305,-2.984419,-9.507316,-9.575655
1359.00000,-7130.644936,6395.145151,-3719.096334,-2.428957,-9.847165,-9.392116
1360.00000,-7259.549020,5795.173941,-4276.226063,-1.867012,-10.144745,-9.173033
1361.00000,-7354.609015,5178.637397,-4819.163424,-1.301244,-10.399221,-8.919150
1362.00000,-7415.675032,4548.142566,-5345.845209,-0.734317,-10.609950,-8.631349
1363.00000,-7442.757768,3906.327945,-5854.267176,-0.168884,-10.776482,-8.310649
1364.00000,-7436.025382,3255.854772,-6342.488242,0.392427,-10.898558,-7.958198
1365.00000,-7395.803795,2599.392486,-6808.641739,0.947021,-10.976111,-7.575271
1366.00000,-7322.572264,1939.610309,-7250.939627,1.492351,-11.009267,-7.163263
1367.00000,-7216.961932,1279.162839,-7667.682449,2.025930,-10.998338,-6.723687
1368.00000,-7079.750342,620.681746,-8057.263697,2.545342,-10.943822,-6.258164
1369.00000,-6911.858040,-33.237632,-8418.178060,3.048254,-10.846399,-5.768420
1370.00000,-6714.342762,-680.046017,-8749.026597,3.532426,-10.706923,-5.256277
1371.00000,-6488.393200,-1317.249582,-9048.521956,3.995722,-10.526422,-4.723647
1372.00000,-6235.323246,-1942.422021,-9315.494513,4.436118,-10.306086,-4.172524
1373.00000,-5956.564427,-2553.212886,-9548.896414,4.851714,-10.047263,-3.604978
1374.00000,-5653.658427,-3147.357137,-9747.805972,5.240739,-9.751451,-3.023143
1375.00000,-5328.249010,-3722.683892,-9911.431419,5.601562,-9.420290,-2.429212
1376.00000,-4982.073491,-4277.124664,-10039.114135,5.932699,-9.055553,-1.825431
1377.00000,-4616.953740,-4808.720686,-10130.331359,6.232813,-8.659135,-1.214082
1378.00000,-4234.787175,-5315.631571,-10184.698477,6.500731,-8.233047,-0.597482
1379.00000,-3837.536690,-5796.139183,-10201.970531,6.735437,-7.779402,0.022029
1380.00000,-3427.221299,-6248.656582,-10182.043413,6.936084,-7.300410,0.642097
1381.00000,-3005.905640,-6671.730252,-10124.954532,7.101992,-6.798358,1.260364
1382.00000,-2575.690137,-7064.048022,-10030.882553,7.232656,-6.275611,1.874475
1383.00000,-2138.700319,-7424.439491,-9900.147357,7.327740,-5.734590,2.482088
1384.00000,-1697.076700,-7751.883114,-9733.208247,7.387084,-5.177768,3.080886
1385.00000,-1252.964176,-8045.504894,-9530.663269,7.410701,-4.607655,3.668581
1386.00000,-808.501766,-8304.584362,-9293.245857,7.398775,-4.026789,4.242928
1387.00000,-365.812319,-8528.551781,-9021.823541,7.351660,-3.437722,4.801729
1388.00000,73.007717,-8716.992778,-8717.393067,7.269881,-2.843010,5.342846
1389.00000,505.898045,-8869.644270,-8381.078492,7.154123,-2.245205,5.864207
1390.00000,930.844554,-8986.397577,-8014.124890,7.005232,-1.646836,6.363817
1391.00000,1345.888354,-9067.293302,-7617.895784,6.824210,-1.050406,6.839762
1392.00000,1749.135390,-9112.522763,-7193.865619,6.612207,-0.458379,7.290219
1393.00000,2138.764642,-9122.422063,-6743.616459,6.370516,0.126834,7.713466
1394.00000,2513.037095,-9097.471730,-6268.829464,6.100566,0.702880,8.107883
1395.00000,2870.302999,-9038.290194,-5771.280743,5.803913,1.267474,8.471964
1396.00000,3209.009986,-8945.631609,-5252.832147,5.482234,1.818415,8.804321
1397.00000,3527.709401,-8820.379042,-4715.425930,5.137316,2.353585,9.103691
1398.00000,3825.063023,-8663.539921,-4161.076067,4.771048,2.870966,9.368937
1399.00000,4099.848673,-8476.239578,-3591.860958,4.385410,3.368642,9.599060
1400.00000,4350.965954,-8259.715502,-3009.913900,3.982467,3.844811,9.793196
1401.00000,4577.440077,-8015.309267,-2417.416718,3.564352,4.297787,9.950626
1402.00000,4778.426341,-7744.460002,-1816.589820,3.133261,4.726010,10.070772
1403.00000,4953.213324,-7448.696518,-1209.683765,2.691437,5.128053,10.153206
1404.00000,5101.225665,-7129.629374,-598.970023,2.241165,5.502621,10.197648
1405.00000,5222.025415,-6788.942286,13.266547,1.784753,5.848561,10.203968
1406.00000,5315.314438,-6428.384134,624.739345,1.324527,6.164865,10.172185
1407.00000,5380.933568,-6049.759710,1233.165769,0.862818,6.450669,10.102472
1408.00000,5418.864144,-5654.921188,1836.279948,0.401946,6.705261,9.995148
1409.00000,5429.225440,-5245.758938,2431.837682,-0.055784,6.928076,9.850680
1410.00000,5412.274601,-4824.192520,3017.628403,-0.508101,7.118705,9.669683
1411.00000,5368.403810,-4392.161553,3591.482372,-0.952771,7.276888,9.452914
1412.00000,5298.137587,-3951.616637,4151.279451,-1.387617,7.402517,9.201268
1413.00000,5202.129353,-3504.510314,4694.957363,-1.810522,7.495635,8.915778
1414.00000,5081.157308,-3052.788144,5220.519703,-2.219443,7.556431,8.597608
1415.00000,4936.119749,-2598.379916,5726.043652,-2.612420,7.585240,8.248045
1416.00000,4768.029637,-2143.191194,6209.687127,-2.987585,7.582540,7.868501
1417.00000,4578.009430,-1689.094205,6669.697058,-3.343175,7.548945,7.460498
1418.00000,4367.283309,-1237.921338,7104.413415,-3.677534,7.485201,7.025668
1419.00000,4137.172093,-791.455252,7512.278715,-3.989125,7.392185,6.565743
1420.00000,3889.084342,-351.423452,7891.840959,-4.276538,7.270891,6.082548
1421.00000,3624.509809,80.510395,8241.761060,-4.538494,7.122429,5.577994
1422.00000,3345.010701,502.752253,8560.816633,-4.773851,6.948018,5.054067
1423.00000,3052.213417,913.784157,8847.906660,-4.981611,6.748975,4.512824
1424.00000,2747.799813,1312.169961,9102.055368,-5.160926,6.526710,3.956382
1425.00000,2433.498232,1696.560607,9322.415587,-5.311097,6.282715,3.386909
1426.00000,2111.074327,2065.698869,9508.271576,-5.431578,6.018557,2.806617
1427.00000,1782.321630,2418.423223,9659.041182,-5.521982,5.735870,2.217750
1428.00000,1449.052595,2753.672875,9774.278149,-5.582080,5.436343,1.622577
1429.00000,1113.088291,3070.488436,9853.672330,-5.611798,5.121713,1.023383
1430.00000,776.249875,3368.017442,9897.051432,-5.611223,4.793753,0.422459
1431.00000,440.348181,3645.513021,9904.380124,-5.580597,4.454266,-0.177906
1432.00000,107.175368,3902.338962,9875.760505,-5.520317,4.105073,-0.775435
1433.00000,-221.505277,4137.966502,9811.430377,-5.430933,3.748002,-1.367873
1434.00000,-543.967393,4351.978930,9711.762337,-5.313141,3.384882,-1.952993
1435.00000,-858.531237,4544.066676,9577.261384,-5.167784,3.017534,-2.528603
1436.00000,-1163.571355,4714.031275,9408.562551,-4.995841,2.647756,-3.092564
1437.00000,-1457.525506,4861.779014,9206.427981,-4.798429,2.277323,-3.642783
1438.00000,-1738.901848,4987.324095,8971.743082,-4.576787,1.907971,-4.177237
1439.00000,-2006.286885,5090.781130,8705.513173,-4.332277,1.541393,-4.693967
1440.00000,-2258.361929,5172.143187,8408.929304,-4.066294,1.179289,-5.190898

