"Time (EpMin)","x (km)","y (km)","z (km)","x (km/sec)","y (km/sec)","z (km/sec)"
1009.00000,-18837.215144,-30225.014041,-585.136485,8.078827,-4.985452,0.772587
1010.00000,-18342.658207,-30511.973424,-532.615429,8.401332,-4.576720,0.979806
1011.00000,-17829.680767,-30773.861213,-467.369621,8.692591,-4.150041,1.196578
1012.00000,-17300.198754,-31009.658223,-388.857690,8.951267,-3.707356,1.421849
1013.00000,-16756.203146,-31218.464429,-296.601898,9.176176,-3.250686,1.654523
1014.00000,-16199.751598,-31399.502772,-190.192215,9.366300,-2.782116,1.893468
1015.00000,-15632.957364,-31552.123392,-69.286644,9.520785,-2.303790,2.137522
1016.00000,-15057.980374,-31675.806245,66.385425,9.638950,-1.817898,2.385496
1017.00000,-14477.015676,-31770.164058,217.023486,9.720288,-1.326667,2.636183
1018.00000,-13892.284021,-31834.943771,382.753327,9.764468,-0.832349,2.888359
1019.00000,-13306.020111,-31870.028129,563.627912,9.771338,-0.337209,3.140797
1020.00000,-12720.462911,-31875.435877,759.625599,9.740924,0.156481,3.392263
1021.00000,-12137.843924,-31851.321979,970.651618,9.673434,0.646458,3.641530
1022.00000,-11560.377416,-31797.976567,1196.537121,9.569251,1.130476,3.887379
1023.00000,-10990.248850,-31715.823820,1437.041243,9.428936,1.606321,4.128609
1024.00000,-10429.605190,-31605.419673,1691.851124,9.253222,2.071814,4.364039
1025.00000,-9880.544318,-31467.449217,1960.583790,9.043013,2.524830,4.592514
1026.00000,-9345.104446,-31302.723524,2242.788568,8.799378,2.963301,4.812913
1027.00000,-8825.255256,-31112.175486,2537.948054,8.523547,3.385231,5.024154
1028.00000,-8322.887801,-30896.855501,2845.481329,8.216903,3.788704,5.225197
1029.00000,-7839.805807,-30657.926288,3164.746342,7.880979,4.171891,5.415050
1030.00000,-7377.716396,-30396.657435,3495.043660,7.517447,4.533064,5.592776
1031.00000,-6938.222707,-30114.419112,3835.618730,7.128112,4.870599,5.757494
1032.00000,-6522.815760,-29812.675531,4185.666179,6.714903,5.182985,5.908385
1033.00000,-6132.867347,-29492.977913,4544.333462,6.279861,5.468835,6.044696
1034.00000,-5769.623517,-29156.956978,4910.724928,5.825134,5.726888,6.165745
1035.00000,-5434.198570,-28806.315110,5283.906083,5.352964,5.956016,6.270919
1036.00000,-5127.569746,-28442.818139,5662.908049,4.865676,6.155234,6.359685
1037.00000,-4850.572594,-28068.286820,6046.732181,4.365667,6.323698,6.431586
1038.00000,-4603.896882,-27684.588099,6434.354832,3.855394,6.460712,6.486244
1039.00000,-4388.083433,-27293.626069,6824.732237,3.337365,6.565733,6.523367
1040.00000,-4203.521434,-26897.332845,7216.805497,2.814123,6.638372,6.542744
1041.00000,-4050.446700,-26497.659219,7609.505628,2.288236,6.678395,6.544250
1042.00000,-3928.940375,-26096.565277,8001.758864,1.762283,6.685726,6.527843
1043.00000,-3838.929185,-25696.010948,8392.491000,1.238846,6.660446,6.493569
1044.00000,-3780.184932,-25297.946582,8780.633690,0.720489,6.602794,6.441559
1045.00000,-3752.326035,-24904.303542,9165.128990,0.209757,6.513163,6.372028
1046.00000,-3754.819989,-24516.984899,9544.933726,-0.290848,6.392102,6.285274
1047.00000,-3786.984734,-24137.856278,9919.025956,-0.778868,6.240309,6.181679
1048.00000,-3847.993289,-23768.736864,10286.408281,-1.251911,6.058633,6.061703
1049.00000,-3936.876576,-23411.390623,10646.114058,-1.707654,5.848065,5.925887
1050.00000,-4052.529259,-23067.517872,10997.210541,-2.143861,5.609736,5.774845
1051.00000,-4193.713952,-22738.746995,11338.804872,-2.558389,5.344909,5.609265
1052.00000,-4359.068486,-22426.626690,11670.046735,-2.949199,5.054976,5.429903
1053.00000,-4547.111057,-22132.618455,11990.134052,-3.314370,4.741450,5.237583
1054.00000,-4756.248997,-21858.089589,12298.315126,-3.652101,4.405958,5.033188
1055.00000,-4984.784857,-21604.306557,12593.893916,-3.960727,4.050231,4.817661
1056.00000,-5230.926158,-21372.428996,12876.231635,-4.238723,3.676099,4.591995
1057.00000,-5492.792631,-21163.503978,13144.751494,-4.484712,3.285480,4.357233
1058.00000,-5768.426714,-20978.461151,13398.939738,-4.697471,2.880371,4.114462
1059.00000,-6055.801568,-20818.108091,13638.349749,-4.875938,2.462840,3.864804
1060.00000,-6352.832371,-20683.126582,13862.602522,-5.019219,2.035013,3.609417
1061.00000,-6657.384939,-20574.069165,14071.390029,-5.126586,1.599067,3.349482
1062.00000,-6967.287394,-20491.356680,14264.475140,-5.197488,1.157217,3.086204
1063.00000,-7280.339430,-20435.276023,14441.694170,-5.231550,0.711708,2.820803
1064.00000,-7594.324092,-20405.979003,14602.956260,-5.228573,0.264800,2.554508
1065.00000,-7907.017415,-20403.481387,14748.245047,-5.188538,-0.181239,2.288551
1066.00000,-8216.200209,-20427.663049,14877.617520,-5.111607,-0.624144,2.024163
1067.00000,-8519.667880,-20478.268382,14991.204679,-4.998118,-1.061667,1.762567
1068.00000,-8815.241463,-20554.907597,15089.210475,-4.848587,-1.491586,1.504969
1069.00000,-9100.778689,-20657.058698,15171.910293,-4.663703,-1.911716,1.252559
1070.00000,-9374.183281,-20784.069852,15239.650528,-4.444328,-2.319917,1.006498
1071.00000,-9633.415865,-20935.162624,15292.846247,-4.191489,-2.714109,0.767918
1072.00000,-9876.503567,-21109.435727,15331.979307,-3.906376,-3.092279,0.537914
1073.00000,-10101.549451,-21305.869334,15357.596126,-3.590334,-3.452491,0.317536
1074.00000,-10306.742302,-21523.330120,15370.304471,-3.244858,-3.792896,0.107792
1075.00000,-10490.364441,-21760.576559,15370.771305,-2.871587,-4.111740,-0.090366
1076.00000,-10650.800720,-22016.265014,15359.718987,-2.472292,-4.407374,-0.276040
1077.00000,-10786.546086,-22288.956217,15337.921894,-2.048872,-4.678260,-0.448395
1078.00000,-10896.213002,-22577.122179,15306.202650,-1.603341,-4.922981,-0.606658
1079.00000,-10978.538002,-22879.153603,15265.428121,-1.137823,-5.140243,-0.750128
1080.00000,-11032.387983,-23193.367602,15216.505205,-0.654536,-5.328888,-0.878173
1081.00000,-11056.765612,-23518.015848,15160.376422,-0.155786,-5.487895,-0.990237
1082.00000,-11050.814169,-23851.292995,15098.015337,0.356046,-5.616385,-1.085842
1083.00000,-11013.821753,-24191.345384,15030.421831,0.878517,-5.713626,-1.164589
1084.00000,-10945.224856,-24536.280040,14958.617119,1.409129,-5.779038,-1.226162
1085.00000,-10844.610615,-24884.173599,14883.639307,1.945348,-5.812195,-1.270327
1086.00000,-10711.719565,-25233.081892,14806.537582,2.484608,-5.812825,-1.296936
1087.00000,-10546.446528,-25581.049109,14728.367637,3.024332,-5.780813,-1.305925
1088.00000,-10348.841314,-25926.117362,14650.186279,3.561936,-5.716203,-1.297316
1089.00000,-10119.108003,-26266.335878,14573.046856,4.094848,-5.619194,-1.271216
1090.00000,-9857.604847,-26599.770776,14497.993317,4.620518,-5.490145,-1.227818
1091.00000,-9564.842192,-26924.514204,14426.055584,5.136430,-5.329565,-1.167397
1092.00000,-9241.479600,-27238.693399,14358.244882,5.640113,-5.138117,-1.090312
1093.00000,-8888.323583,-27540.480035,14295.548133,6.129155,-4.916616,-0.997003
1094.00000,-8506.323309,-27828.098903,14238.923508,6.601214,-4.666017,-0.887988
1095.00000,-8096.565679,-28099.836282,14189.296151,7.054030,-4.387418,-0.763862
1096.00000,-7660.270957,-28354.048577,14147.552954,7.485433,-4.082052,-0.625292
1097.00000,-7198.786545,-28589.170076,14114.538613,7.893358,-3.751283,-0.473017
1098.00000,-6713.580071,-28803.720309,14091.051896,8.275849,-3.396593,-0.307841
1099.00000,-6206.233233,-28996.311589,14077.841021,8.631074,-3.019584,-0.130631
1100.00000,-5678.433803,-29165.655524,14075.600396,8.957332,-2.621963,0.057686
1101.00000,-5131.967111,-29310.569029,14084.967579,9.253061,-2.205539,0.256130
1102.00000,-4568.708334,-29429.980460,14106.519476,9.516842,-1.772211,0.463673
1103.00000,-3990.613055,-29522.934590,14140.769884,9.747414,-1.323957,0.679240
1104.00000,-3399.707540,-29588.597021,14188.167301,9.943671,-0.862832,0.901719
1105.00000,-2798.079789,-29626.258638,14249.092080,10.104674,-0.390950,1.129962
1106.00000,-2187.868974,-29635.338774,14323.854999,10.229653,0.089523,1.362796
1107.00000,-1571.255550,-29615.388180,14412.695492,10.318011,0.576376,1.599020
1108.00000,-950.450033,-29566.090866,14515.780977,10.369324,1.067370,1.837423
1109.00000,-327.683454,-29487.266164,14633.205246,10.383349,1.560244,2.076776
1110.00000,294.804022,-29378.869280,14764.988496,10.360020,2.052730,2.315851
1111.00000,914.773521,-29240.991693,14911.076967,10.299451,2.542559,2.553416
1112.00000,1529.998789,-29073.860426,15071.343577,10.201935,3.027474,2.788248
1113.00000,2138.276041,-28877.837448,15245.587892,10.067941,3.505244,3.019138
1114.00000,2737.435036,-28653.417640,15433.537462,9.898113,3.973669,3.244892
1115.00000,3325.349383,-28401.226519,15634.849008,9.693269,4.430596,3.464343
1116.00000,3899.946774,-28122.017245,15849.110038,9.454392,4.873925,3.676353
1117.00000,4459.218730,-27816.667116,16075.840700,9.182630,5.301624,3.879819
1118.00000,5001.230790,-27486.172999,16314.496484,8.879289,5.711731,4.073678
1119.00000,5524.130986,-27131.647105,16564.470180,8.545825,6.102374,4.256915
1120.00000,6026.159275,-26754.311295,16825.095195,8.183839,6.471769,4.428563
1121.00000,6505.655788,-26355.491309,17095.648630,7.795069,6.818238,4.587713
1122.00000,6961.068810,-25936.610418,17375.354730,7.381381,7.140210,4.733513
1123.00000,7390.962263,-25499.182582,17663.388591,6.944761,7.436234,4.865177
1124.00000,7794.022452,-25044.805203,17958.880105,6.487302,7.704981,4.981986
1125.00000,8169.064525,-24575.151445,18260.918121,6.011201,7.945255,5.083290
1126.00000,8515.037945,-24091.962217,18568.554806,5.518741,8.155996,5.168517
1127.00000,8831.031687,-23597.037807,18880.810182,5.012283,8.336285,5.237169
1128.00000,9116.278451,-23092.229249,19196.676816,4.494257,8.485350,5.288828
1129.00000,9370.158384,-22579.429430,19515.124645,3.967146,8.602569,5.323158
1130.00000,9592.202004,-22060.564011,19835.105911,3.433477,8.687471,5.339907
1131.00000,9782.092423,-21537.582177,20155.560182,2.895807,8.739743,5.338904
1132.00000,9939.666827,-21012.447284,20475.419426,2.356712,8.759227,5.320065
1133.00000,10064.917208,-20487.127432,20793.613137,1.818776,8.745922,5.283393
1134.00000,10157.990403,-19963.586015,21109.073458,1.284573,8.699987,5.228974
1135.00000,10219.187303,-19443.772301,21420.740301,0.756661,8.621733,5.156980
1136.00000,10248.961358,-18929.612075,21727.566428,0.237568,8.511630,5.067667
1137.00000,10247.916403,-18422.998392,22028.522468,-0.270225,8.370300,4.961375
1138.00000,10216.803657,-17925.782496,22322.601849,-0.764289,8.198514,4.838523
1139.00000,10156.518053,-17439.764941,22608.825625,-1.242262,7.997190,4.699612
1140.00000,10068.093989,-16966.686935,22886.247163,-1.701861,7.767387,4.545219
1141.00000,9952.700144,-16508.222014,23153.956678,-2.140893,7.510301,4.375994
1142.00000,9811.633982,-16065.967983,23411.085595,-2.557263,7.227259,4.192660
1143.00000,9646.315290,-15641.439294,23656.810704,-2.948986,6.919713,3.996006
1144.00000,9458.279456,-15236.059744,23890.358107,-3.314199,6.589229,3.786885
1145.00000,9249.169934,-14851.155683,24111.006917,-3.651163,6.237489,3.566211
1146.00000,9020.730303,-14487.949652,24318.092712,-3.958279,5.866271,3.334952
1147.00000,8774.795870,-14147.554522,24511.010709,-4.234092,5.477449,3.094127
1148.00000,8513.284735,-13830.968183,24689.218660,-4.477297,5.072981,2.844800
1149.00000,8238.188567,-13539.068759,24852.239439,-4.686748,4.654900,2.588077
1150.00000,7951.562918,-13272.610430,24999.663316,-4.861463,4.225303,2.325098
1151.00000,7655.517335,-13032.219822,25131.149917,-5.000625,3.786343,2.057034
1152.00000,7352.205124,-12818.393031,25246.429836,-5.103592,3.340216,1.785078
1153.00000,7043.812930,-12631.493279,25345.305916,-5.169895,2.889153,1.510444
1154.00000,6732.550203,-12471.749188,25427.654178,-5.199243,2.435408,1.234357
1155.00000,6420.638524,-12339.253713,25493.424397,-5.191525,1.981247,0.958050
1156.00000,6110.300786,-12233.963756,25542.640327,-5.146806,1.528938,0.682754
1157.00000,5803.750529,-12155.700390,25575.399568,-5.065333,1.080739,0.409699
1158.00000,5503.181239,-12104.149752,25591.873075,-4.947529,0.638888,0.140100
1159.00000,5210.755656,-12078.864632,25592.304317,-4.793992,0.205590,-0.124844
1160.00000,4928.595454,-12079.266605,25577.008089,-4.605496,-0.216990,-0.383954
1161.00000,4658.770847,-12104.648917,25546.368976,-4.382979,-0.626739,-0.636084
1162.00000,4403.290669,-12154.179890,25500.839485,-4.127549,-1.021607,-0.880117
1163.00000,4164.092644,-12226.906970,25440.937847,-3.840469,-1.399618,-1.114979
1164.00000,3943.033977,-12321.761373,25367.245507,-3.523156,-1.758875,-1.339639
1165.00000,3741.882412,-12437.563253,25280.404304,-3.177175,-2.097573,-1.553115
1166.00000,3562.307797,-12573.027297,25181.113418,-2.804228,-2.414009,-1.754480
1167.00000,3405.873477,-12726.769490,25070.125786,-2.406148,-2.706584,-1.942865
1168.00000,3274.029489,-12897.313032,24948.244759,-1.984890,-2.973817,-2.117465
1169.00000,3168.105082,-13083.095995,24816.320017,-1.542521,-3.214350,-2.277539
1170.00000,3089.302329,-13282.478787,24675.243518,-1.081209,-3.426953,-2.422419
1171.00000,3038.690335,-13493.752075,24525.945180,-0.603217,-3.610532,-2.551509
1172.00000,3017.200083,-13715.145042,24369.388395,-0.110886,-3.764132,-2.664289
1173.00000,3025.619824,-13944.834005,24206.565373,0.393372,-3.886946,-2.760319
1174.00000,3064.591476,-14180.951037,24038.492390,0.907087,-3.978313,-2.839238
1175.00000,3134.606925,-14421.593604,23866.204721,1.427743,-4.037726,-2.900770
1176.00000,3236.006356,-14664.832947,23690.751884,1.952790,-4.064832,-2.944721
1177.00000,3368.976153,-14908.723919,23513.192409,2.479656,-4.059434,-2.970983
1178.00000,3533.548007,-15151.314308,23334.588769,3.005760,-4.021492,-2.979533
1179.00000,3729.598879,-15390.654124,23156.002288,3.528523,-3.951125,-2.970433
1180.00000,3956.851118,-15624.805566,22978.487881,4.045384,-3.848608,-2.943831
1181.00000,4214.874390,-15851.851616,22803.089165,4.553806,-3.714370,-2.899959
1182.00000,4503.087308,-16069.905830,22630.833292,5.051295,-3.548997,-2.839133
1183.00000,4820.760300,-16277.121331,22462.726017,5.535408,-3.353222,-2.761749
1184.00000,5167.019208,-16471.699593,22299.746887,6.003766,-3.127927,-2.668285
1185.00000,5540.848908,-16651.899836,22142.844369,6.454066,-2.874138,-2.559295
1186.00000,5941.099010,-16816.046407,21992.931490,6.884089,-2.593016,-2.435410
1187.00000,6366.488800,-16962.537591,21850.881281,7.291716,-2.285857,-2.297331
1188.00000,6815.613643,-17089.853033,21717.522635,7.674933,-1.954082,-2.145828
1189.00000,7286.951188,-17196.561761,21593.636195,8.031845,-1.599232,-1.981735
1190.00000,7778.869461,-17281.328133,21479.950747,8.360680,-1.222958,-1.805949
1191.00000,8289.634131,-17342.918995,21377.139599,8.659804,-0.827018,-1.619422
1192.00000,8817.417114,-17380.209318,21285.817377,8.927724,-0.413263,-1.423157
1193.00000,9360.304864,-17392.188293,21206.536973,9.163097,0.016369,-1.218205
1194.00000,9916.308236,-17377.963327,21139.787004,9.364735,0.459861,-1.005659
1195.00000,10483.371588,-17336.764993,21085.989369,9.531613,0.915131,-0.786649
1196.00000,11059.382871,-17267.950471,21045.497247,9.662873,1.380037,-0.562335
1197.00000,11642.183311,-17171.007316,21018.593330,9.757828,1.852393,-0.333905
1198.00000,12229.578451,-17045.555045,21005.488548,9.815964,2.329973,-0.102563
1199.00000,12819.348237,-16891.347627,21006.320987,9.836946,2.810526,0.130470
1200.00000,13409.257766,-16708.274597,21021.155239,9.820615,3.291788,0.363964
1201.00000,13997.068063,-16496.361565,21049.982081,9.766992,3.771489,0.596689
1202.00000,14580.546898,-16255.770047,21092.718530,9.676279,4.247364,0.827419
1203.00000,15157.479082,-15986.797341,21149.208199,9.548852,4.717170,1.054934
1204.00000,15725.677765,-15689.874188,21219.222108,9.385268,5.178688,1.278033
1205.00000,16282.994488,-15365.563391,21302.459744,9.186254,5.629741,1.495536
1206.00000,16827.329609,-15014.556990,21398.550515,8.952708,6.068200,1.706287
1207.00000,17356.642400,-14637.672956,21507.055534,8.685696,6.491997,1.909165
1208.00000,17868.960798,-14235.851360,21627.469733,8.386440,6.899134,2.103087
1209.00000,18362.390925,-13810.149823,21759.224293,8.056322,7.287690,2.287012
1210.00000,18835.126150,-13361.738503,21901.689382,7.696869,7.655836,2.459948
1211.00000,19285.455751,-12891.894529,22054.177192,7.309750,8.001839,2.620955
1212.00000,19711.773144,-12401.995852,22215.945247,6.896764,8.324070,2.769150
1213.00000,20112.583576,-11893.514697,22386.199981,6.459839,8.621017,2.903715
1214.00000,20486.511299,-11368.010495,22564.100564,6.001013,8.891287,3.023894
1215.00000,20832.306157,-10827.122444,22748.762948,5.522433,9.133615,3.129001
1216.00000,21148.849577,-10272.561667,22939.264129,5.026337,9.346869,3.218424
1217.00000,21435.159948,-9706.102973,23134.646592,4.515049,9.530059,3.291627
1218.00000,21690.397174,-9129.576608,23333.922941,3.990965,9.682335,3.348149
1219.00000,21913.867151,-8544.858719,23536.080607,3.456543,9.802998,3.387612
1220.00000,22105.024431,-7953.863446,23740.086794,2.914289,9.891500,3.409721
1221.00000,22263.475226,-7358.533085,23944.893419,2.366747,9.947446,3.414262
1222.00000,22388.979078,-6760.829118,24149.442183,1.816486,9.970597,3.401107
1223.00000,22481.450444,-6162.722018,24352.669610,1.266087,9.960872,3.370213
1224.00000,22540.958379,-5566.183028,24553.512272,0.718132,9.918347,3.321624
1225.00000,22567.726538,-4973.174100,24750.911870,0.175191,9.843256,3.255467
1226.00000,22562.132373,-4385.637940,24943.820268,-0.360193,9.735987,3.171954
1227.00000,22524.704659,-3805.489832,25131.204674,-0.885511,9.597085,3.071384
1228.00000,22456.121227,-3234.607911,25312.052560,-1.398304,9.427244,2.954133
1229.00000,22357.206014,-2674.823549,25485.376460,-1.896174,9.227307,2.820662
1230.00000,22228.924397,-2127.913801,25650.218894,-2.376795,8.998262,2.671508
1231.00000,22072.378840,-1595.592331,25805.656912,-2.837925,8.741234,2.507283
1232.00000,21888.803938,-1079.500455,25950.806435,-3.277417,8.457485,2.328674
1233.00000,21679.559625,-581.200867,26084.826755,-3.693226,8.148403,2.136435
1234.00000,21446.125412,-102.168603,26206.924349,-4.083424,7.815496,1.931388
1235.00000,21190.092551,356.214691,26316.356925,-4.446206,7.460390,1.714415
1236.00000,20913.156997,792.668660,26412.436794,-4.779900,7.084811,1.486456
1237.00000,20617.110547,1206.018979,26494.534413,-5.082973,6.690589,1.248506
1238.00000,20303.832857,1595.204355,26562.081191,-5.354042,6.279639,1.001605
1239.00000,19975.281697,1959.280213,26614.572484,-5.591877,5.853956,0.746838
1240.00000,19633.484158,2297.424551,26651.569779,-5.795408,5.415607,0.485329
1241.00000,19280.526216,2608.940498,26672.703083,-5.963734,4.966718,0.218233
1242.00000,18918.543295,2893.260969,26677.672437,-6.096119,4.509463,-0.053267
1243.00000,18549.709407,3149.950132,26666.249624,-6.192004,4.046060,-0.327968
1244.00000,18176.226876,3378.705957,26638.279184,-6.251006,3.578751,-0.604649
1245.00000,17800.316040,3579.362349,26593.679001,-6.272918,3.109798,-0.882081
1246.00000,17424.203904,3751.888476,26532.441029,-6.257714,2.641471,-1.159031
1247.00000,17050.113725,3896.389636,26454.631183,-6.205546,2.176034,-1.434268
1248.00000,16680.254540,4013.107260,26360.388878,-6.116745,1.715739,-1.706569
1249.00000,16316.809956,4102.416479,26249.926682,-5.991818,1.262809,-1.974724
1250.00000,15961.927904,4164.824898,26123.529148,-5.831448,0.819432,-2.237545
1251.00000,15617.710472,4200.970605,25981.551318,-5.636488,0.387752,-2.493867
1252.00000,15286.203324,4211.617987,25824.417310,-5.407957,-0.030150,-2.742558
1253.00000,14969.386113,4197.654697,25652.618103,-5.147037,-0.432254,-2.982520
1254.00000,14669.162861,4160.087182,25466.709231,-4.855066,-0.816622,-3.212701
1255.00000,14387.352686,4100.035540,25267.308183,-4.533533,-1.181400,-3.432091
1256.00000,14125.681318,4018.728872,25055.091217,-4.184069,-1.524829,-3.639735
1257.00000,13885.772327,3917.498164,24830.790457,-3.808438,-1.845254,-3.834733
1258.00000,13669.139577,3797.770573,24595.190154,-3.408534,-2.141132,-4.016246
1259.00000,13477.179840,3661.062333,24349.122989,-2.986366,-2.411039,-4.183500
1260.00000,13311.166051,3508.971389,24093.466075,-2.544049,-2.653677,-4.335789
1261.00000,13172.241161,3343.169619,23829.136749,-2.083799,-2.867879,-4.472479
1262.00000,13061.412607,3165.394805,23557.088172,-1.607915,-3.052618,-4.593009
1263.00000,12979.547444,2977.442133,23278.304761,-1.118775,-3.207008,-4.696899
1264.00000,12927.368211,2781.155680,22993.797396,-0.618819,-3.330310,-4.783746
1265.00000,12905.449200,2578.418880,22704.598819,-0.110539,-3.421938,-4.853230
1266.00000,12914.214019,2371.146312,22411.758315,0.403530,-3.481455,-4.905114
1267.00000,12953.933377,2161.274033,22116.336829,0.920828,-3.508585,-4.939246
1268.00000,13024.723521,1950.749451,21819.402170,1.438778,-3.503203,-4.955558
1269.00000,13126.546177,1741.523453,21522.023278,1.954798,-3.465345,-4.954067
1270.00000,13259.208153,1535.539265,21225.265770,2.466317,-3.395205,-4.934879
1271.00000,13422.362797,1334.724689,20930.186158,2.970785,-3.293130,-4.898180
1272.00000,13615.511088,1140.981020,20637.827500,3.465685,-3.159625,-4.844244
1273.00000,13838.004622,956.175737,20349.213607,3.948546,-2.995345,-4.773424
1274.00000,14089.048088,782.131419,20065.344993,4.416955,-2.801094,-4.686158
1275.00000,14367.703741,620.619090,19787.193154,4.868568,-2.577823,-4.582960
1276.00000,14672.895229,473.347316,19515.696896,5.301122,-2.326622,-4.464421
1277.00000,15003.413444,341.956383,19251.756794,5.712445,-2.048717,-4.331206
1278.00000,15357.921646,228.007792,18996.231969,6.100468,-1.745464,-4.184050
1279.00000,15734.962569,132.979307,18749.934844,6.463233,-1.418341,-4.023754
1280.00000,16132.964750,58.255131,18513.628409,6.798903,-1.068941,-3.851183
1281.00000,16550.250756,5.121819,18288.021398,7.105771,-0.698969,-3.667260
1282.00000,16985.044584,-25.240546,18073.766085,7.382272,-0.310225,-3.472964
1283.00000,17435.480849,-31.761552,17871.453973,7.626982,0.095396,-3.269321
1284.00000,17899.613136,-13.488156,17681.614160,7.838633,0.515919,-3.057403
1285.00000,18375.423947,30.413111,17504.709641,8.016116,0.949294,-2.838322
1286.00000,18860.833861,100.649709,17341.136251,8.158484,1.393412,-2.613222
1287.00000,19353.712043,197.801894,17191.219673,8.264962,1.846108,-2.383279
1288.00000,19851.886020,322.317774,17055.214957,8.334946,2.305176,-2.149688
1289.00000,20353.152581,474.513017,16933.304315,8.368008,2.768378,-1.913665
1290.00000,20855.287960,654.567529,16825.597206,8.363897,3.233457,-1.676433
1291.00000,21356.058913,862.526141,16732.128967,8.322542,3.698143,-1.439225
1292.00000,21853.233138,1098.296868,16652.861467,8.244050,4.160170,-1.203269
1293.00000,22344.590261,1361.652529,16587.682666,8.128707,4.617282,-0.969790
1294.00000,22827.932422,1652.231266,16536.407446,7.976979,5.067247,-0.740000
1295.00000,23301.094761,1969.537726,16498.778828,7.789502,5.507867,-0.515090
1296.00000,23761.956024,2312.946415,16474.468657,7.567089,5.936986,-0.296231
1297.00000,24208.448631,2681.704020,16463.079596,7.310718,6.352504,-0.084561
1298.00000,24638.568676,3074.933098,16464.146975,7.021531,6.752386,0.118814
1299.00000,25050.385558,3491.636294,16477.141051,6.700830,7.134672,0.312832
1300.00000,25442.051286,3930.701051,16501.469596,6.350066,7.497483,0.496474
1301.00000,25811.809335,4390.905011,16536.480774,5.970836,7.839037,0.668771
1302.00000,26158.003150,4870.921730,16581.466312,5.564873,8.157651,0.828811
1303.00000,26479.084078,5369.327105,16635.664937,5.134040,8.451752,0.975742
1304.00000,26773.618841,5884.606145,16698.266081,4.680320,8.719885,1.108772
1305.00000,27040.296410,6415.160259,16768.413805,4.205803,8.960718,1.227181
1306.00000,27277.934334,6959.314656,16845.211067,3.712683,9.173050,1.330317
1307.00000,27485.484463,7515.327120,16927.723643,3.203241,9.355819,1.417603
1308.00000,27662.037889,8081.395326,17014.985296,2.679837,9.508102,1.488539
1309.00000,27806.829392,8655.665893,17106.002180,2.144900,9.629121,1.542704
1310.00000,27919.241176,9236.243944,17199.757199,1.600911,9.718251,1.579758
1311.00000,27998.805674,9821.200826,17295.215893,1.050396,9.775017,1.599445
1312.00000,28045.207981,10408.584755,17391.330441,0.495915,9.799101,1.601592
1313.00000,28058.287219,10996.428840,17487.045685,-0.059956,9.790341,1.586112
1314.00000,28038.037420,11582.761895,17581.303283,-0.614635,9.748731,1.553003
1315.00000,27984.607448,12165.616426,17673.047856,-1.165543,9.674425,1.502348
1316.00000,27898.300401,12743.039542,17761.231035,-1.710121,9.567732,1.434316
1317.00000,27779.572007,13313.100814,17844.817664,-2.245841,9.429117,1.349159
1318.00000,27629.028564,13873.903073,17922.789650,-2.770216,9.259196,1.247214
1319.00000,27447.423911,14423.589871,17994.152115,-3.280814,9.058738,1.128898
1320.00000,27235.655872,14960.356076,18057.936966,-3.775271,8.828657,0.994706
1321.00000,26994.761880,15482.454769,18113.208887,-4.251299,8.570007,0.845214
1322.00000,26725.913995,15988.207422,18159.068544,-4.706700,8.283982,0.681070
1323.00000,26430.413283,16476.010053,18194.658324,-5.139375,7.971905,0.502991
1324.00000,26109.683499,16944.342835,18219.165096,-5.547334,7.635224,0.311765
1325.00000,25765.264297,17391.775418,18231.825591,-5.928706,7.275506,0.108243
1326.00000,25398.803732,17816.975740,18231.928668,-6.281749,6.894426,-0.106665
1327.00000,25012.050421,18218.714421,18218.820234,-6.604857,6.493763,-0.331992
1328.00000,24606.845010,18595.872611,18191.904962,-6.896568,6.075389,-0.566722
1329.00000,24185.111438,18947.445373,18150.650669,-7.155571,5.641260,-0.809793
1330.00000,23748.847542,19272.548405,18094.589438,-7.380712,5.193408,-1.060101
1331.00000,23300.115546,19570.420402,18023.321386,-7.571002,4.733929,-1.316506
1332.00000,22841.032048,19840.428445,17936.515155,-7.725618,4.264976,-1.577841
1333.00000,22373.757914,20082.069283,17833.911005,-7.843910,3.788746,-1.842911
1334.00000,21900.487767,20294.973414,17715.320659,-7.925401,3.307469,-2.110506
1335.00000,21423.439546,20478.905151,17580.629673,-7.969793,2.823401,-2.379400
1336.00000,20944.843689,20633.765343,17429.796622,-7.976967,2.338809,-2.648362
1337.00000,20466.932541,20759.590223,17262.854710,-7.946980,1.855963,-2.916159
1338.00000,19991.929453,20856.552727,17079.910314,-7.880073,1.377123,-3.181565
1339.00000,19522.038239,20924.960144,16881.143802,-7.776660,0.904528,-3.443362
1340.00000,19059.432404,20965.253993,16666.807459,-7.637332,0.440389,-3.700350
1341.00000,18606.244841,20978.006534,16437.225501,-7.462855,-0.013127,-3.951352
1342.00000,18164.557409,20963.919204,16192.791423,-7.254162,-0.453904,-4.195220
1343.00000,17736.391056,20923.818156,15933.967091,-7.012351,-0.879888,-4.430837
1344.00000,17323.696012,20858.650687,15661.280191,-6.738681,-1.289096,-4.657127
1345.00000,16928.342339,20769.481133,15375.321202,-6.434561,-1.679629,-4.873058
1346.00000,16552.111115,20657.484651,15076.741574,-6.101549,-2.049676,-5.077647
1347.00000,16196.685675,20523.942307,14766.249982,-5.741342,-2.397527,-5.269965
